id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon
18257V2078120,RAMPE VÅGSBOTN-ÅSAMYRANE,VEHICLE,Bergen,Vestland,E,EV39 S76D1 m1030 KD1 m124,60.475028,5.333224
80890V625375,Rv 4 Bjerke Nordgående Avrampe,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m2095 KD1 m197,59.94232,10.808963
99312V930442,Polmak RGR,VEHICLE,Deatnu-Tana,Troms og Finnmark,F,FV895 S1D1 m17890,70.084759,27.971382
63512V705075,TRYSILFJ./INNBYGDA,VEHICLE,Trysil,Innlandet,F,FV2160 S3D1 m4524,61.311497,12.254049
69306V704961,SKOTTERUD N,VEHICLE,Eidskog,Innlandet,F,FV1988 S1D1 m3855,59.997246,12.120732
24650V320633,BORE KRK.,VEHICLE,Klepp,Rogaland,F,FV510 S1D1 m3128,58.795601,5.598543
23369V625215,E6 Lindeberg sørgående,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m1780,59.929484,10.864814
33864B383732,BRULAND (SYKKEL),BICYCLE,Sunnfjord,Vestland,E,EV39 S57D400 m3493,61.443144,5.897649
28692V1882419,HELLERUDSLETTA,VEHICLE,Lillestrøm,Viken,F,FV22 S1D1 m3302,59.981403,10.984056
29133V1201961,LUFTFARTSSENTERET,VEHICLE,Bodø,Nordland,R,RV80 S6D1 m7103,67.27595,14.414319
15798V2507685,BUSKERUD.GR,VEHICLE,Asker,Viken,F,FV165 S1D1 m9841,59.790432,10.486948
97174V1215671,VINSTRA SØR (FV312),VEHICLE,Nord-Fron,Innlandet,F,FV2522 S5D1 m1411,61.585602,9.801792
68101V930654,Neiden Tollsted RGR,VEHICLE,Sør-Varanger,Troms og Finnmark,R,RV92 S1D1 m5749,69.701399,29.24207
87013V705063,ELVIS,VEHICLE,Elverum,Innlandet,F,FV2148 S1D1 m223,60.877934,11.564464
37490V704612,FLISSUNDET S,VEHICLE,Åsnes,Innlandet,R,RV2 S10D1 m6734,60.607633,12.04485
04513V121565,JÅBEKK,VEHICLE,Lindesnes,Agder,F,FV230 S1D1 m457,58.031968,7.507515
63493V248904,Hovden,VEHICLE,Ørsta,Møre og Romsdal,E,EV39 S39D1 m5058,62.181999,6.078931
93618V930601,LAKSELV SENTRUM,VEHICLE,Porsanger,Troms og Finnmark,E,EV6 S218D1 m2411,70.051293,24.967114
70654V930322,Karasjok (Engholm's Husky),VEHICLE,Kàràsjohka-Karasjok,Troms og Finnmark,R,RV92 S3D1 m6520,69.449515,25.358879
17425V705226,SKARVEN,VEHICLE,Engerdal,Innlandet,F,FV26 S13D1 m5509,61.840481,11.992783
80769V2460281,Dr. Eufemias Gt. Østgående Datter,VEHICLE,Oslo,Oslo,E,EV18 S55D10 m686,59.908574,10.754458
08491V625275,E6 pårampe sørgående fra Lindeberg,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m1803 KD4 m32,59.929875,10.863712
64266V1060221,BJØRGESETER (FV16),VEHICLE,Lunner,Viken,F,FV2300 S1D1 m10455,60.235355,10.70453
72557V885913,Osen Værstasjon,VEHICLE,Vefsn,Nordland,E,EV6 S120D1 m1350,66.052943,13.582518
10349V444025,GAMLE RV 4 HAGAN,VEHICLE,Nittedal,Viken,F,FV1536 S1D1 m532,59.992677,10.925266
91761V625485,Ljabrudiagonalen,VEHICLE,Oslo,Oslo,K,KV155 S1D1 m8153,59.840297,10.786571
43417V1175565,AULI ØST,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV300 S1D1 m3916,59.282007,10.380346
81995B886007,Skeid sykkel CMU,BICYCLE,Bodø,Nordland,R,RV80 S5D150 m497,67.276089,14.450296
54674V971471,SOLBERG VEST,VEHICLE,Sarpsborg,Viken,F,FV130 S2D1 m7621,59.209317,11.159726
58322V384177,SKATESTRAUMTUNNELEN,VEHICLE,Bremanger,Vestland,F,FV616 S4D1 m6102,61.875241,5.213934
53771V1204217,BORGENKRYSSET PÅRAMPE,VEHICLE,Ullensaker,Viken,E,EV16 S58D1 m4117 KD4 m170,60.091898,11.212692
45215V2055284,Halsørkj mot Trondheim,VEHICLE,Stjørdal,Trøndelag,E,EV6 S79D1 m3787,63.464679,10.912723
66755V625539,Rv 163 Brobekk Nordgående Avrampe,VEHICLE,Oslo,Oslo,R,RV163 S1D1 m2479 KD1 m110,59.932099,10.828141
90217V705217,RØNNINGEN Ø,VEHICLE,Elverum,Innlandet,R,RV25 S6D1 m6849,60.931323,11.673587
16219V72812,Prinsens gt nord for Elgeseter bru,VEHICLE,Trondheim,Trøndelag,F,FV6690 S3D1 m640,63.424987,10.393782
96530V72820,Orvos,VEHICLE,Røros,Trøndelag,F,FV30 S11D1 m9304,62.627937,11.380586
08879V180819,LIERSKOGEN,VEHICLE,Lier,Viken,E,EV18 S47D1 m12890,59.819146,10.336997
95340V971469,FREDRIKSTAD BRU ØST,VEHICLE,Fredrikstad,Viken,R,RV110 S3D1 m6686,59.207533,10.967935
40820V121304,BANEHEIA ØSTGÅENDE,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m1804,58.154001,7.995421
37235B802722,KRISTIANBORGVANNET SYKKEL,BICYCLE,Bergen,Vestland,E,EV39 S78D200 m386,60.352835,5.338993
97410V1751020,SONGEFJELL,VEHICLE,Lillesand,Agder,E,EV18 S6D1 m1443,58.247038,8.309563
01678V2604140,Bjørkheim E105,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV105 S1D1 m40,69.687016,30.005294
39691V249524,Vegsund Sjukenesstranda,VEHICLE,Sula,Møre og Romsdal,E,EV39 S33D1 m5720,62.428434,6.336536
61592V443890,ASKER SENTRUM FØYKA,VEHICLE,Asker,Viken,F,FV1436 S1D20 m552,59.832565,10.437359
54577V319746,HILLEVÅGTUNNELEN,VEHICLE,Stavanger,Rogaland,F,FV440 S1D1 m407,58.951664,5.735
05635B971546,RYGGE RÅDHUS SYKKEL,BICYCLE,Moss,Viken,F,FV119 S2D20 m558,59.403615,10.693671
49611V249530,Silset,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S21D1 m1426,62.882977,7.665262
73430V1175835,FOLDVIK,VEHICLE,Larvik,Vestfold og Telemark,F,FV301 S3D1 m3450,58.99608,9.968187
93228V578071,Mellom E6 og Værnes flyplass,VEHICLE,Stjørdal,Trøndelag,E,EV6 S79D1 m1217 KD3 m719,63.451479,10.914761
78845V804838,AMALIE/SANDVIKEN,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m3165 KD1 m193,60.41396,5.3217
06970V72811,KROPPAN BRU,VEHICLE,Trondheim,Trøndelag,E,EV6 S75D1 m2632,63.391795,10.384533
61850V249405,Årvågen,VEHICLE,Aure,Møre og Romsdal,F,FV6192 S2D1 m2708,63.349228,8.851595
35588V521384,Ambjørndalen,VEHICLE,Hjartdal,Vestfold og Telemark,E,EV134 S34D50 m2030,59.587303,8.584909
53805V444232,SOLVIK RAMSTAD,VEHICLE,Bærum,Viken,E,EV18 S53D1 m782,59.895744,10.558391
96110V1175853,PALETTEN,VEHICLE,Horten,Vestfold og Telemark,F,FV311 S5D1 m1554,59.349962,10.461225
33219V320612,Øksnevad sør,VEHICLE,Klepp,Rogaland,F,FV44 S13D1 m9799,58.793096,5.662531
00885V578661,Sannan,VEHICLE,Steinkjer,Trøndelag,F,FV762 S1D1 m286,64.00707,11.502188
09480V72828,Oppdal rv 70,VEHICLE,Oppdal,Trøndelag,R,RV70 S1D1 m1133,62.599485,9.67399
99784V384091,HOLSBRU,VEHICLE,Årdal,Vestland,F,FV53 S3D1 m4311,61.298755,7.907756
87642V971416,KIRKÅS SØR,VEHICLE,Indre Østfold,Viken,F,FV129 S1D1 m188,59.549592,11.346183
51934V2523546,SNARUD N,VEHICLE,Ringsaker,Innlandet,F,FV184 S1D1 m3431,60.838902,11.049153
18089V625292,"MOSSEV V/FISKEV 1,2,3,4",VEHICLE,Oslo,Oslo,E,EV18 S56D1 m7072,59.841661,10.776985
33902V320184,BREIDABLIKKVEIEN,VEHICLE,Stavanger,Rogaland,F,FV4550 S1D1 m394,58.935201,5.733602
37917V2055257,BORGO TUNNELEN,VEHICLE,Osterøy,Vestland,F,FV567 S3D1 m5843,60.518349,5.475564
76424V22215,MOI MONER,VEHICLE,Grimstad,Agder,F,FV420 S6D1 m2780,58.369317,8.642441
53450V704692,LØKKER,VEHICLE,Nord-Odal,Innlandet,F,FV181 S4D1 m5070,60.397666,11.474216
00000V1702751,TIMENES,VEHICLE,Kristiansand,Agder,E,EV18 S3D1 m2021,58.168806,8.104807
92683V384118,STOREHAUG VEST,VEHICLE,Sunnfjord,Vestland,F,FV57 S19D1 m9910,61.385441,5.770687
38722V2037772,Minnekrysset pårampe,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m11361 KD2 m150,60.390481,11.21724
43849B2033722,Borgestad sykkeltellepunkt,BICYCLE,Porsgrunn,Vestfold og Telemark,F,FV32 S8D100 m2359,59.155557,9.657146
17567V180905,GULLAUG,VEHICLE,Lier,Viken,E,EV134 S46D1 m3249,59.751336,10.287576
92089V885353,TUV,VEHICLE,Bodø,Nordland,F,FV812 S6D1 m4736,67.218604,14.627553
05420V578059,Branes Ø E6 mot Verdal,VEHICLE,Levanger,Trøndelag,E,EV6 S85D1 m3425,63.731735,11.29257
07818V705239,TYNSET BRU,VEHICLE,Tynset,Innlandet,F,FV30 S20D1 m445,62.279843,10.772682
63829V805140,STORETVEITVEIEN BOM,VEHICLE,Bergen,Vestland,F,FV582 S2D1 m3716,60.345379,5.347744
12196V249298,Nerbøvågen,VEHICLE,Aukra,Møre og Romsdal,F,FV530 S1D1 m4324,62.810663,6.885545
77294V2571508,ROÅS,VEHICLE,Nordre Follo,Viken,F,FV152 S6D1 m1657,59.736309,10.84239
70603V2781358,HOV S,VEHICLE,Kongsvinger,Innlandet,E,EV16 S64D1 m1090,60.191317,12.02832
14868V805624,MOBERG ,VEHICLE,Bjørnafjorden,Vestland,F,FV552 S1D1 m228,60.183202,5.454315
46503V22163,NY BYGLAND,VEHICLE,Bygland,Agder,R,RV9 S11D1 m5105,58.828976,7.795905
10236V72161,Innherredsveien ved Bakke kirke,VEHICLE,Trondheim,Trøndelag,F,FV6690 S1D1 m447,63.433039,10.410484
25697V443622,SANDVIKSVEIEN,VEHICLE,Bærum,Viken,F,FV164 S1D1 m895,59.892067,10.534988
32939V578683,NÆRØYSUND,VEHICLE,Nærøysund,Trøndelag,F,FV770 S7D1 m2999,64.847625,11.242316
49728V21778,Heistad,VEHICLE,Arendal,Agder,F,FV42 S1D10 m973,58.464276,8.736447
55092V1125799,BREIVIKA,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S2D1 m207,69.677575,18.980192
50074V1175825,SVINEVOLL,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV35 S4D1 m3665,59.413207,10.240811
40889V625215,E6 Furuset Nordgående Hovedfelt,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m3093,59.935806,10.884199
32518V1126287,Buktamo sør,VEHICLE,Målselv,Troms og Finnmark,E,EV6 S175D1 m7668,69.118334,18.582469
09333V930400,HØYBUKTMOEN FV 887,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S242D10 m54,69.71857,29.873268
99483V705274,STANGE SENTRUM,VEHICLE,Stange,Innlandet,F,FV222 S2D1 m9006,60.7191,11.19356
47077V121488,LUNDSBRUA BIL,VEHICLE,Kristiansand,Agder,F,FV471 S1D1 m2559,58.150597,8.006553
21778V1175852,TRÆLLEBORG,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV311 S1D1 m885,59.264981,10.427641
94302V1060132,SVARTÅSEN (FV51),VEHICLE,Nord-Aurdal,Innlandet,F,FV51 S5D1 m3141,60.931743,9.295786
54551V72859,Åfjord,VEHICLE,Åfjord,Trøndelag,F,FV715 S11D1 m9592,63.956243,10.227202
89651V2370818,BU VEST,VEHICLE,Ullensvang,Vestland,R,RV13 S32D1 m3167,60.465559,6.827034
57234V2491268,Kongshavn rampe sydgående,VEHICLE,Oslo,Oslo,E,EV18 S56D1 m622 KD1 m244,59.895639,10.756877
88954V971483,HAFSLUND SØR,VEHICLE,Sarpsborg,Viken,R,RV22 S3D1 m3393,59.273074,11.131887
52324V704624,TUHUS V,VEHICLE,Eidskog,Innlandet,F,FV21 S14D1 m7657,59.984743,12.073332
74012V320634,Stangeland sør,VEHICLE,Sola,Rogaland,F,FV510 S2D1 m3757,58.870519,5.653155
63287V521386,Seljord,VEHICLE,Seljord,Vestfold og Telemark,E,EV134 S32D1 m2222,59.461844,8.576323
95912B1818982,Breivika sykkel,BICYCLE,Tromsø,Troms og Finnmark,E,EV8 S2D100 m29,69.676204,18.977208
29810V804818,RAMPE HOP MOT SØRÅS,VEHICLE,Bergen,Vestland,E,EV39 S78D1 m6434 KD2 m175,60.326513,5.335816
28965V443982,Solheimsv Lørenskog sentrum,VEHICLE,Lørenskog,Viken,F,FV1519 S2D1 m203,59.928583,10.950191
38638V249003,Skåla,VEHICLE,Molde,Møre og Romsdal,F,FV64 S5D1 m3363,62.700106,7.426131
74259V384510,MÅLØYBRUA AUST,VEHICLE,Kinn,Vestland,R,RV15 S26D1 m9122,61.9264,5.135893
57474V971423,BERBY,VEHICLE,Halden,Viken,F,FV102 S1D1 m3274,58.961081,11.491804
34395V443402,KJELLERBRU,VEHICLE,Lillestrøm,Viken,R,RV22 S15D1 m2852,59.979173,11.004825
65182V249636,Hopen V.,VEHICLE,Smøla,Møre og Romsdal,F,FV6200 S4D1 m10505,63.456378,8.008676
40729V578598,STAMPHUSMYRA,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m1377,63.767913,11.458735
00091V121407,OSEN,VEHICLE,Sirdal,Agder,F,FV42 S15D1 m3116,58.666931,6.673877
00000V1702725,SKIBÅSEN,VEHICLE,Kristiansand,Agder,E,EV18 S4D1 m1772 KD4 m0,58.181294,8.122201
86634V2038034,Minnekrysset,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m11510,60.390514,11.216959
25585V578602,EGGETUNELLEN,VEHICLE,Steinkjer,Trøndelag,E,EV6 S90D1 m2128,64.02323,11.486983
26738V320582,E39 Forus nord,VEHICLE,Stavanger,Rogaland,E,EV39 S100D1 m14779,58.910949,5.695724
09747V705130,KUSKMOEN,VEHICLE,Tynset,Innlandet,F,FV2222 S5D1 m970,62.277403,10.800374
25219V1773688,SKUITUNELL,VEHICLE,Bærum,Viken,E,EV16 S47D70 m1530,59.927826,10.454049
44756V1863949,Bjørvikatunell Østgående,VEHICLE,Oslo,Oslo,E,EV18 S55D1 m7309,59.90551,10.75313
15000V319707,Jernbaneveien,VEHICLE,Eigersund,Rogaland,F,FV44 S7D1 m6324,58.453448,6.002789
05641V1175817,RINGDAL,VEHICLE,Larvik,Vestfold og Telemark,F,FV256 S1D1 m5241,59.116813,10.132706
22501V1060178,DOKKA NORD (FV250),VEHICLE,Nordre Land,Innlandet,F,FV250 S1D1 m2025,60.844946,10.060256
58526V578676,Skagakorsen mot Strandval,VEHICLE,Nærøysund,Trøndelag,F,FV769 S8D1 m5846,64.823332,11.496223
45277V971781,MELLEBY,VEHICLE,Indre Østfold,Viken,E,EV18 S66D1 m457,59.545848,11.454121
98963V1719019,SANDESUND SØR,VEHICLE,Fredrikstad,Viken,E,EV6 S3D1 m11418,59.263323,11.096644
99846V2429627,Lavangsdalen v/værstasjon,VEHICLE,Balsfjord,Troms og Finnmark,E,EV8 S6D1 m2896,69.433766,19.26063
32266V72271,Rogstad,VEHICLE,Midtre Gauldal,Trøndelag,F,FV30 S1D1 m3134,63.018953,10.331809
27813V705193,GRUNDSET S,VEHICLE,Elverum,Innlandet,R,RV3 S4D1 m2160,60.90182,11.527589
50000V1715090,HAFSTAD VEST,VEHICLE,Sunnfjord,Vestland,E,EV39 S58D1 m152,61.449001,5.869764
64390V1672721,RØDBØL TUNNEL NORD,VEHICLE,Larvik,Vestfold og Telemark,E,EV18 S32D1 m4313,59.107453,10.106291
98064V578629,Klinga,VEHICLE,Namsos,Trøndelag,F,FV17 S8D1 m5980,64.410861,11.481003
74157V930605,ROAVVEGIEDDI E6 Nord,VEHICLE,Deatnu-Tana,Troms og Finnmark,E,EV6 S230D1 m189,69.916941,27.040811
77103V181318,HERSTRØM,VEHICLE,Drammen,Viken,F,FV283 S2D1 m2352,59.757941,10.06828
81024V971783,RØD HERREGÅRD,VEHICLE,Halden,Viken,R,RV204 S2D1 m98,59.124261,11.363759
44415V319821,HAUGESUND NORD,VEHICLE,Haugesund,Rogaland,F,FV47 S1D1 m6728,59.454186,5.265554
85408V249648,Sæviktunnelen,VEHICLE,Herøy,Møre og Romsdal,F,FV5876 S2D1 m3240,62.370191,5.637904
41221V704557,ULLERN,VEHICLE,Sør-Odal,Innlandet,E,EV16 S61D1 m3907,60.216348,11.634549
07088V705334,BRASKEREIDFOSS BRU,VEHICLE,Våler,Innlandet,F,FV2094 S1D1 m703,60.713461,11.783157
02547B1949899,Eigerøy bru (sykkel),BICYCLE,Eigersund,Rogaland,R,RV426 S2D115 m21,58.461837,5.98007
68385V320580,EDLANDSVANNET,VEHICLE,Gjesdal,Rogaland,E,EV39 S102D1 m9107,58.76551,5.878431
42965V2045242,Orstad,VEHICLE,Klepp,Rogaland,F,FV505 S3D1 m8800,58.798313,5.726718
96154V1060634,AURDAL SØR,VEHICLE,Nord-Aurdal,Innlandet,E,EV16 S36D1 m9648,60.916818,9.427688
84978V249052,Langevåg,VEHICLE,Sula,Møre og Romsdal,F,FV657 S1D1 m7087,62.440638,6.214682
44660V72811,Moholt ved Vegamot,VEHICLE,Trondheim,Trøndelag,E,EV6 S76D1 m3847,63.411126,10.445115
09333V2677225,RAMSTAD ØST,VEHICLE,Indre Østfold,Viken,F,FV128 S4D1 m5716,59.553567,11.371616
47044V625502,Vøyen Bru,VEHICLE,Oslo,Oslo,K,KV161 S4D1 m1199,59.93278,10.758826
40696V1727469,FOLKVORD BRU,VEHICLE,Sandnes,Rogaland,R,RV444 S1D1 m4345,58.851046,5.702359
82002V2483490,HØYDEN,VEHICLE,Moss,Viken,F,FV118 S8D1 m11899,59.418977,10.683083
74706V578650,Jubergskorsen mot Tautra,VEHICLE,Frosta,Trøndelag,F,FV753 S2D1 m3754,63.583337,10.760182
10662V704614,HANSTAD SØNDRE,VEHICLE,Elverum,Innlandet,R,RV2 S15D1 m425,60.858844,11.567512
84064V320581,FORUS ved Stv.Aftenblad,VEHICLE,Sandnes,Rogaland,E,EV39 S101D1 m815,58.883669,5.718027
10153V1060058,ENGELANDSODDEN (GJØVIK),VEHICLE,Gjøvik,Innlandet,R,RV4 S16D1 m1288,60.805274,10.686328
87902V521385,Flatin,VEHICLE,Seljord,Vestfold og Telemark,E,EV134 S33D1 m2318,59.5058,8.642836
67742V1060674,RØYKENVIK,VEHICLE,Gran,Innlandet,F,FV34 S2D1 m3468,60.436445,10.472059
01085V22215,Ny Nedenes,VEHICLE,Arendal,Agder,F,FV420 S4D1 m4997,58.415106,8.699715
39282V444350,BRÅTEVEIEN,VEHICLE,Lillestrøm,Viken,F,FV1530 S1D1 m1869,59.968824,10.991489
49962V704746,OTTESTAD KIRKE S,VEHICLE,Stange,Innlandet,F,FV222 S3D1 m4470,60.754099,11.155936
35088V2252983,FURULUND,VEHICLE,Sandefjord,Vestfold og Telemark,E,EV18 S35D1 m7554,59.229665,10.26044
01992V805682,SKODVIN,VEHICLE,Alver,Vestland,F,FV57 S3D1 m2346,60.703847,5.227274
61864V885947,Kåringen Nord,VEHICLE,Lødingen,Nordland,E,EV10 S23D1 m126,68.441796,16.00709
38918V704659,KIRKEBRUA,VEHICLE,Trysil,Innlandet,F,FV26 S4D10 m218,61.315942,12.256378
49011V2410260,LENA (KORNSILO) FV33 HP51,VEHICLE,Østre Toten,Innlandet,F,FV33 S6D50 m556,60.67678,10.823107
49336V319918,JÆRHAGEN,VEHICLE,Klepp,Rogaland,F,FV510 S1D1 m360,58.778196,5.625012
58042V1060046,ROA SØR,VEHICLE,Lunner,Viken,E,EV16 S53D1 m2408,60.281306,10.643086
44535V22169,ROTEMO SYD,VEHICLE,Valle,Agder,R,RV9 S17D1 m9794,59.238925,7.481688
06809V625280,E6 Furuset Sydgående Pårampe,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m3448 KD4 m50,59.937635,10.889292
07788V1060367,SØRVOLLBAKKEN (FV233),VEHICLE,Sør-Aurdal,Innlandet,F,FV2462 S1D1 m574,60.817839,9.552479
51729V521136,Straumekrysset S,VEHICLE,Drangedal,Vestfold og Telemark,F,FV38 S5D1 m10611,59.046136,9.127806
89029V704648,NYBERGSUND S,VEHICLE,Trysil,Innlandet,F,FV26 S3D1 m8561,61.248653,12.345058
01521V249521,Ørsta Sentrum,VEHICLE,Ørsta,Møre og Romsdal,E,EV39 S39D1 m1546,62.199511,6.12638
43920V121762,DALEHEFTE,VEHICLE,Vennesla,Agder,R,RV9 S3D1 m4188,58.308639,7.812262
18012V444303,Årnes Runni,VEHICLE,Nes,Viken,F,FV175 S4D1 m1552,60.134365,11.484977
24450V319856,Bryne sentrum,VEHICLE,Time,Rogaland,F,FV506 S1D1 m214,58.736689,5.643935
16793V804739,STANGHELLE,VEHICLE,Vaksdal,Vestland,E,EV16 S6D1 m3947,60.550676,5.738243
61841V578063,Dampsaga,VEHICLE,Steinkjer,Trøndelag,E,EV6 S90D1 m1567,64.018363,11.490334
90646V1201961,R80 Olav5 v/byggmakker,VEHICLE,Bodø,Nordland,R,RV80 S6D1 m7846,67.274723,14.397438
74892V1059997,DOMBÅS SØR,VEHICLE,Dovre,Innlandet,E,EV6 S53D1 m11750,62.066267,9.121324
89107V578354,Fleskhus,VEHICLE,Verdal,Trøndelag,F,FV6916 S1D1 m3670,63.822301,11.453252
09390V384481,BRULAND,VEHICLE,Sunnfjord,Vestland,E,EV39 S57D1 m8120,61.443215,5.897747
84922V443509,ÅS SENTRUM,VEHICLE,Ås,Viken,F,FV152 S2D1 m3218,59.665831,10.800475
99923V578123,MURUMOEN,VEHICLE,Lierne,Trøndelag,F,FV74 S11D1 m6550,64.484385,14.024673
05269V384524,KONGSNES,VEHICLE,Høyanger,Vestland,F,FV55 S18D1 m3179,61.164652,6.208521
40000B1846336,Nystrand sykkeltellepunkt,BICYCLE,Porsgrunn,Vestfold og Telemark,F,FV3260 S1D130 m1638,59.10765,9.700189
79453V885912,FUSTA BRU,VEHICLE,Vefsn,Nordland,E,EV6 S117D1 m5373,65.892323,13.264817
99657V578673,Spjutnes,VEHICLE,Namsos,Trøndelag,F,FV769 S3D1 m3970,64.549837,11.465511
95011V1665559,E10 Gullesfjord øst,VEHICLE,Kvæfjord,Troms og Finnmark,E,EV10 S21D1 m13712,68.52961,15.767247
33311V2491240,FLAGGFJELL (FV33),VEHICLE,Etnedal,Innlandet,F,FV33 S13D1 m2080,60.827407,9.759194
08581V885541,Skardmodalen,VEHICLE,Hattfjelldal,Nordland,F,FV7346 S1D1 m18355,65.487537,14.316183
93392V248904,Ose,VEHICLE,Ørsta,Møre og Romsdal,E,EV39 S39D1 m2299,62.193108,6.123321
02602V705157,OSMOEN N,VEHICLE,Os,Innlandet,F,FV2266 S1D1 m174,62.502172,11.178877
24546V1126310,Rv83 Harstad  Bergseng v/skole,VEHICLE,Harstad,Troms og Finnmark,F,FV850 S1D1 m207,68.807457,16.503721
30219V705067,SKJEFSTADFOSSEN,VEHICLE,Elverum,Innlandet,F,FV2152 S1D1 m215,60.829823,11.609269
09194V804833,NYGÅRDSTUNNEL - SENTRUM,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m7122 KD5 m20,60.38296,5.337229
97552V521203,Straumekrysset øst,VEHICLE,Drangedal,Vestfold og Telemark,F,FV356 S6D1 m6610,59.046418,9.12771
59215V444233,ASKER,VEHICLE,Asker,Viken,E,EV18 S48D1 m5481,59.834138,10.442252
02636V1125920,SANDNESSUND BRUA,VEHICLE,Tromsø,Troms og Finnmark,F,FV862 S2D1 m610,69.683995,18.905661
94363V3179978,KÅTERUDKRYSSET RAMPE SØRGÅENDE,VEHICLE,Stange,Innlandet,E,EV6 S30D1 m8503 KD3 m101,60.788813,11.125705
22136V804961,BØMLABRUA v/ BOMSTASJON,VEHICLE,Bømlo,Vestland,F,FV542 S1D1 m2070,59.736579,5.369819
03294V443636,HOLMEN,VEHICLE,Asker,Viken,F,FV165 S1D1 m351,59.855252,10.484902
95305V886039,KJØPSVIKVEIEN,VEHICLE,Narvik,Nordland,R,RV827 S5D1 m17384,68.285773,16.480922
98682V444320,TARALDRUDVEIEN,VEHICLE,Nordre Follo,Viken,F,FV1418 S2D1 m1159,59.797305,10.839749
60172V180989,BRAGERNESTUNNELEN,VEHICLE,Drammen,Viken,F,FV283 S1D1 m1648,59.750879,10.206211
88492B1994962,Langesund,BICYCLE,Bamble,Vestfold og Telemark,F,FV352 S1D120 m5801,59.003374,9.739302
65896V704749,BRUGATA 33,VEHICLE,Hamar,Innlandet,F,FV222 S3D10 m521,60.794424,11.093949
82010V1060713,KOPPERUD,VEHICLE,Gjøvik,Innlandet,F,FV2370 S4D1 m3170,60.775745,10.678215
30278V1126346,Senjahopen,VEHICLE,Senja,Troms og Finnmark,F,FV862 S7D1 m11889,69.498934,17.511612
42686V971784,TISTEDAL NORD,VEHICLE,Halden,Viken,F,FV21 S2D1 m920,59.12657,11.457883
82969V885979,LELAND,VEHICLE,Leirfjord,Nordland,F,FV17 S42D1 m337,66.065346,12.950954
40297V2056528,Alstadhaug,VEHICLE,Levanger,Trøndelag,F,FV6866 S2D1 m140,63.718411,11.22448
45216V444012,NITELVA BRU,VEHICLE,Lillestrøm,Viken,F,FV1533 S1D1 m969,59.956968,11.026016
95329V72309,Langsvola,VEHICLE,Tydal,Trøndelag,F,FV705 S13D1 m5620,62.871617,11.807685
30202V2680855,Martineåsen syd nordgående,VEHICLE,Larvik,Vestfold og Telemark,E,EV18 S31D1 m586,59.061877,9.995093
08916V625376,Rv 4 Bjerke Sydgående Pårampe,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m2095 KD4 m24,59.942788,10.80877
68255V805644,FOSSEN BRATTE,VEHICLE,Samnanger,Vestland,F,FV49 S10D1 m5494,60.38212,5.879541
15795V249597,Blikkshammaren,VEHICLE,Fjord,Møre og Romsdal,F,FV650 S1D1 m1559,62.290505,7.163705
74065V180954,Golsfjellet ,VEHICLE,Gol,Viken,F,FV51 S2D1 m13054,60.809616,9.106588
82442V249077,Hollingsholmen,VEHICLE,Aukra,Møre og Romsdal,F,FV662 S2D1 m7360,62.779675,6.993461
90781V704682,TYNSET SENTRUM,VEHICLE,Tynset,Innlandet,F,FV30 S20D1 m1745,62.272695,10.774989
08952V320223,BJERGSTED,VEHICLE,Stavanger,Rogaland,F,FV4584 S1D1 m540,58.97628,5.718001
80199V121783,MJÅLAND,VEHICLE,Åseral,Agder,F,FV455 S6D1 m4042,58.505956,7.432352
07306V22174,BIRKELAND SYD,VEHICLE,Birkenes,Agder,R,RV41 S3D1 m2972,58.329768,8.228031
13087V521202,Porsgrunntunnelen,VEHICLE,Porsgrunn,Vestfold og Telemark,F,FV356 S1D1 m358,59.135711,9.660615
98315V704673,GRAVBEKKLIA,VEHICLE,Folldal,Innlandet,F,FV29 S7D1 m5543,62.183767,9.719381
22325V625540,Rv 163 Brobekk Sydgående Pårampe,VEHICLE,Oslo,Oslo,R,RV163 S1D1 m2479 KD4 m47,59.933058,10.826961
53019V1201959,Oppdøl (Vestvågøy),VEHICLE,Vestvågøy,Nordland,E,EV10 S8D1 m5452,68.185213,13.64219
06273V1126310,SAMA/ Skolegata,VEHICLE,Harstad,Troms og Finnmark,R,RV83 S3D10 m1734,68.805095,16.539192
